system_name,n_particles,theta,softening,mean_relative_error,median_relative_error,max_relative_error,direct_runtime_s,barnes_hut_runtime_s,speedup
disk_galaxy,501,0.2,0.1,0.00013744428843256838,8.695675165789097e-05,0.018138368998424803,0.01775826000005054,0.26948756799993134,0.0658963978629807
disk_galaxy,501,0.4,0.1,0.0009477970978769026,0.0006342989246219432,0.10375271888333647,0.017629639000006136,0.14502537599992138,0.12156244297560513
disk_galaxy,501,0.6,0.1,0.0031608489015511375,0.0018939973510320107,0.2440810332885081,0.01634064799998214,0.09629214300002786,0.16969866378378773
disk_galaxy,501,0.8,0.1,0.006758288026089475,0.005198285527150223,0.22374319267562418,0.01615996400005315,0.07472437000001264,0.21626096011315207
disk_galaxy,501,1.0,0.1,0.01257487608334995,0.009201343766677151,0.22374319267562418,0.01443292700002985,0.0510787519999667,0.28256224819352005
